,_id,8_TOTAL_FALENCIA_REQ,8_TOTAL_FALENCIA__CONC,7_TOTAL_COMMITMENTS,7_TEND_CRESCIMENTO_VENCIDOS,7_VALOR_TOTAL_VENCIDOS,7_TEND_CRESCIMENTO_A_VENCER,7_VALOR_TOTAL_A_VENCER,7_TEND_CRESCIMENTO_TOTAL,7_VALOR_TOTAL_TOTAL,7_POSSUI_CRESCIMENTO,ACAO JUDICIAL,6_TOTAL_PAGAMENTOS,6_PAGAMENTO_PERCENT_15,6_PAGAMENTO_VALOR_15,6_PAGAMENTO_TEND_CRES_15,6_PAGAMENTO_PERCENT_30,6_PAGAMENTO_VALOR_30,6_PAGAMENTO_TEND_CRES_30,6_PAGAMENTO_PERCENT_60,6_PAGAMENTO_VALOR_60,6_PAGAMENTO_TEND_CRES_60,6_PAGAMENTO_PERCENT_+60,6_PAGAMENTO_VALOR_+60,6_PAGAMENTO_TEND_CRES_+60,6_PAGAMENTO_PERCENT_A_VISTA,6_PAGAMENTO_VALOR_A_VISTA,6_PAGAMENTO_TEND_CRES_A_VISTA,6_PRESENCA_PAGAMENTOS,PROTESTO,1_TOTAL_FACTORINGS,1_FREQUENCIA_CONSULTAS,1_FREQUENCIA_CONSULTAS_FACTORING,2_TENDENCIA_CRESCIMENTO,2_ACIMA_MEDIA,2_TOTAL_CONSULTAS,2_TOTAL_CONSULTAS_PONDERADA,2_POSSUI_CRESCIMENTO,REFIN,PEFIN,DIVIDA VENCIDA,result,cnpj,txt_file,prediction,classification,FALENCIA,10_TOTAL_PROTESTOS,10_STD_VALOR,10_MEDIA_VALOR,10_FREQUENCIA_PROTESTO,3_ULTIMA_MODALIDADE,3_MODALIDADE_MAIS_PRESENTE,3_FREQUENCIA_DEBITO,3_VALOR_DEBITO,3_QUANTIDADE_DEBITO,4_ULTIMA_MODALIDADE,4_MODALIDADE_MAIS_PRESENTE,4_FREQUENCIA_DEBITO,4_VALOR_DEBITO,4_QUANTIDADE_DEBITO,4_TOTAL_FACTORINGS_DEBITO,5_ULTIMA_MODALIDADE,5_MODALIDADE_MAIS_PRESENTE,5_FREQUENCIA_DEBITO,5_VALOR_DEBITO,5_QUANTIDADE_DEBITO,9_NATUREZA_MAIS_PRESENTE,9_TOTAL_ACAO_JUDICIAL,9_VALOR_TOTAL,9_FREQUENCIA_ACAO_JUDICIAL,HISTORICO DE PAGAMENTOS NO MERCADO,data_consulta,Faturamento,Funcionarios,Nome,OpcaoTributaria,Porte,ReceitaAbertura,ReceitaAtividade,ReceitaCapitalSocial,ReceitaNaturezaJuridica,ReceitaSituacao,ReceitaSituacaoEspecial,TotalProtesto,UfEndereco,ValorProtesto
726,60abc21ebda6ffc70490bf22,,,14.0,0.0,4850000.0,0.0,26500000.0,0.0,32150000.0,4.6,,16.0,50.0,59000.0,1.0,43.0,587500.0,1.0,6.0,950000.0,1.0,12.0,152000.0,1.0,25.0,910020.0,0.0,38.39999999999999,,3.0,1.0,2.0,1.0,1.0,1127.0,169.0,1.0,,,,1.0,07043693000149,serasa/SERASA-R1357346.txt,0.48693586698337293,Medio,,5.0,2690.863894737153,3441.0,5.0,OUTRAS OPER,OUTRAS OPER,406.0,3434.0,2.0,DUPLICATA,OUTRAS OPER,70.0,7232.0,5.0,0.0,DEV,DEV,30.0,217615.0,5.0,,,,,,2019-09-24 17:41:50,de 1.500.000 até 4.800.000,de 10 até 50,CALCADOS BUGOR DO BRASIL EIRELI,,EPP,2004-08-20T00:00:00.000,"15.31-9/01 Fabricação de calçados de couro
",180000.0,230-5 - Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),ATIVA,,211,RS,"4.149.816,58"
727,60abc21ebda6ffc70490bf2c,,,14.0,1.0,7653685.0,1.0,1213559.0,1.0,8867244.0,4.6,,16.0,18.0,272839000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1000.0,1.0,38.39999999999999,,1.0,3.0,,0.0,0.0,769.0,108.0,0.0,,,,1.0,91956755000110,serasa/SERASA-R1022509.txt,0.48693586698337293,Medio,,,,,,,,,,,,,,,,,,,,,,FISCAL ESTADUAL,2.0,1409777.0,525.0,,2019-09-24 17:41:50,,,INTERMACH PECAS AUTOMOTIVAS LTDA,,EPP,1987-09-24T00:00:00.000,"29.41-7/00 Fabricação de peças e acessórios para o sistema motor de veículos automotores
",100000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,0,RS,-
728,60abc21ebda6ffc70490bffb,,,13.0,0.0,31000000.0,1.0,20000000.0,1.0,55000000.0,4.4,,14.0,64.0,222500.0,0.0,64.0,199000.0,1.0,35.0,521000.0,1.0,21.0,18500.0,1.0,35.0,513025.0,1.0,33.599999999999994,,3.0,4.0,7.0,0.0,1.0,1748.0,310.0,0.0,,,,0.0,16920989000191,serasa/SERASA-R13615113.txt,0.48693586698337293,Medio,,5.0,2358.280454059695,5015.8,12.0,OUTRAS OPER,OUTRAS OPER,54.0,927684.0,5.0,DUPLICATA,TIT.DESCONTA,44.0,112599.0,5.0,0.0,DEV,DEV,5.0,620.0,5.0,,,,,,2019-09-24 17:41:50,de 4.800.000 até 10.000.000,de 100 até 500,R. C. DEOTTI INDUSTRIA DE CALCADOS EIRELI,,DEMAIS,2012-09-25T00:00:00.000,"15.31-9/01 Fabricação de calçados de couro
",100000.0,230-5 - Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),ATIVA,,384,RS,"4.654.512,48"
729,60abc21ebda6ffc70490c01e,,,0.0,,0.0,,0.0,,0.0,0.0,,16.0,50.0,145804000.0,1.0,31.0,1020366000.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,37.0,125000.0,0.0,38.39999999999999,,0.0,2.0,,1.0,1.0,1079.0,185.0,0.0,,,,0.0,83441428000105,serasa/SERASA-R102633.txt,0.48693586698337293,Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 10.000.000 até 30.000.000,de 50 até 100,CARROCARIAS ARGI LTDA,LUCRO REAL,DEMAIS,1977-01-10T00:00:00.000,"29.30-1/01 Fabricação de cabines, carrocerias e reboques para caminhões
",210000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,0,SC,-
730,60abc21ebda6ffc70490c06a,,,2.0,0.0,0.0,0.0,484392.0,0.0,484392.0,1.6,,16.0,6.0,124922000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,129000.0,1.0,38.39999999999999,,0.0,7.0,,1.0,1.0,307.0,47.0,0.0,,,,0.0,02288072000101,serasa/SERASA-R1363581.txt,0.48693586698337293,Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 1.500.000 até 4.800.000,de 10 até 50,POLIDROL LTDA,SIMPLES NACIONAL,EPP,1997-05-26T00:00:00.000,"20.72-0/00 Fabricação de tintas de impressão
",350000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,-,SC,
731,60abc21ebda6ffc70490c1b3,,,0.0,,0.0,,0.0,,0.0,0.0,,16.0,31.0,4258000.0,1.0,37.0,5925000.0,1.0,37.0,1678175000.0,1.0,18.0,2978000.0,0.0,25.0,883000.0,0.0,38.39999999999999,,0.0,1.0,,0.0,0.0,2139.0,323.0,1.0,,,,1.0,80084809000188,serasa/SERASA-R1369692.txt,0.48693586698337293,Medio,,1.0,,810.0,,,,,,,TIT.DESCONTA,TIT.DESCONTA,,90.0,1.0,0.0,,,,,,,,,,,2019-09-24 17:41:50,de 30.000.000 até 100.000.000,de 100 até 500,COLORMINAS COLORIFICIO E MINERACAO LTDA,LUCRO REAL,DEMAIS,1987-06-09T00:00:00.000,"23.42-7/01 Fabricação de azulejos e pisos
",22754594.06,206-2 - Sociedade Empresária Limitada,ATIVA,,586,SC,"4.575.163,29"
732,60abc21ebda6ffc70490c2d0,,,0.0,,0.0,,0.0,,0.0,0.0,,16.0,31.0,86416000.0,1.0,6.0,4259434000.0,1.0,12.0,8580000.0,0.0,0.0,0.0,1.0,6.0,2000.0,1.0,38.39999999999999,,0.0,3.0,,1.0,1.0,1025.0,172.0,0.0,,,,0.0,82134073000130,serasa/SERASA-R1041516.txt,0.7389033942558747,Bom,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 30.000.000 até 100.000.000,de 100 até 500,FRANGOS MORGANA ABATE DE AVES LTDA,,DEMAIS,1990-08-08T00:00:00.000,"10.12-1/01 Abate de aves
",10000000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,9,SC,"753.291,01"
733,60abc21ebda6ffc70490c36c,,,0.0,,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,86.0,,1.0,1.0,20.0,3.0,0.0,,,,1.0,12564169000153,serasa/SERASA-R1046115.txt,0.48693586698337293,Medio,,5.0,150507.6587330359,71276.6,269.0,,,,,,EMPRESTIMO,OUTRAS OPER,173.0,24674.0,5.0,0.0,,,,,,,,,,,2019-09-24 17:41:50,,,VAT CONFECCOES E COMERCIO DE CONTENTORES FLEXIVEIS LTDA,,ME,2010-07-16T00:00:00.000,,20000.0,206-2 - Sociedade Empresária Limitada,INAPTA,,-,PR,
734,60abc21ebda6ffc70490c36e,,,14.0,1.0,14000000.0,1.0,16800000.0,1.0,32000000.0,4.6,,16.0,37.0,864500.0,0.0,43.0,40000.0,0.0,6.0,2500000.0,1.0,31.0,29000.0,0.0,87.0,2393001.0,0.0,38.39999999999999,,2.0,1.0,2.0,0.0,1.0,1802.0,292.0,0.0,,,,1.0,93831832000130,serasa/SERASA-R104613.txt,0.48693586698337293,Medio,,3.0,742434.4024183775,847949.3333333334,348.0,OUTRAS OPER,OUTRAS OPER,,11447325.0,1.0,OUTRAS OPER,OUTRAS OPER,,170.0,1.0,0.0,,,,,,,,,,,2019-09-24 17:41:50,de 30.000.000 até 100.000.000,de 100 até 500,ACRILYS DO BRASIL LAMINADOS PLASTICOS LTDA,LUCRO REAL,DEMAIS,1991-02-05T00:00:00.000,"22.29-3/02 Fabricação de artefatos de material plástico para usos industriais
",14000000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,20,RS,"15.302.146,75"
735,60abc21ebda6ffc70490c489,,,0.0,,0.0,,0.0,,0.0,0.0,,16.0,18.0,9357000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,539000.0,1.0,38.39999999999999,,0.0,2.0,,0.0,0.0,2332.0,323.0,1.0,,,,0.0,08474768000109,serasa/SERASA-R1387775.txt,0.7389033942558747,Bom,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,,,BREAD KING ALIMENTOS EIRELI,,DEMAIS,2006-11-30T00:00:00.000,"46.39-7/01 Comércio atacadista de produtos alimentícios em geral
",200000.0,230-5 - Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),ATIVA,,0,SC,-
736,60abc21ebda6ffc70490c506,,,0.0,,0.0,,0.0,,0.0,0.0,,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,38.39999999999999,,1.0,11.0,,1.0,1.0,335.0,49.0,0.0,,,,0.0,09663445000126,serasa/SERASA-R1391053.txt,0.7389033942558747,Bom,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 81.000 até 360.000,de 10 até 50,DRARO CALCADOS LTDA,,ME,2008-06-23T00:00:00.000,"15.31-9/01 Fabricação de calçados de couro
",5000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,0,RS,-
737,60abc21ebda6ffc70490c583,,,0.0,,0.0,,0.0,,0.0,0.0,,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,23.999999999999996,,0.0,7.0,,0.0,1.0,458.0,80.0,0.0,,,,0.0,07544662000171,serasa/SERASA-R1054913.txt,0.48693586698337293,Medio,,,,,,,,,,,DUPLICATA,OUTRAS OPER,18.0,3348.0,5.0,2.0,,,,,,,,,,,2019-09-24 17:41:50,de 0 até 81.000,de 10 até 50,SOFTER BRASIL COMPOSTO TERMOPLASTICOS LTDA,,DEMAIS,2005-07-22T00:00:00.000,,18329386.0,206-2 - Sociedade Empresária Limitada,BAIXADA,,0,RS,-
738,60abc21ebda6ffc70490c5a5,1.0,1.0,14.0,1.0,206363143.0,0.0,248841506.0,0.0,0.0,4.6,,16.0,56.0,112000.0,1.0,43.0,51000.0,1.0,31.0,3059000.0,1.0,18.0,9000.0,1.0,37.0,51000.0,1.0,38.39999999999999,,2.0,1.0,1.0,0.0,0.0,2106.0,329.0,0.0,,,,1.0,82636986000155,serasa/SERASA-R1392753.txt,0.48693586698337293,Medio,,5.0,60236.62018407076,102729.8,19.0,ADIANT.CONTA,REPASSES,229.0,5159947.0,2.0,NOTA FISCAL,OUTRAS OPER,90.0,91721.0,5.0,0.0,DEV,DEV,29.0,23462.0,2.0,,,,,,2019-09-24 17:41:50,de 100.000.000 até 300.000.000,acima de 500,TEKA TECELAGEM KUEHNRICH SA - EM RECUPERACAO JUDICIAL,LUCRO REAL,DEMAIS,1966-01-21T00:00:00.000,"13.51-1/00 Fabricação de artefatos têxteis para uso doméstico
",,204-6 - Sociedade Anônima Aberta,ATIVA,,119,SC,"55.643.038,14"
739,60abc21ebda6ffc70490c5a7,,,14.0,1.0,1455870.0,0.0,4248935.0,0.0,5704805.0,4.6,,15.0,40.0,39639000.0,1.0,20.0,655442000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,40.0,10178000.0,1.0,35.99999999999999,,3.0,9.0,17.0,1.0,1.0,470.0,66.0,1.0,,,,1.0,88268545000124,serasa/SERASA-R1392778.txt,0.48693586698337293,Medio,,5.0,11529.428420351116,6139.8,160.0,,,,,,DUPLICATA,OUTRAS OPER,34.0,8901.0,5.0,0.0,DEV,DEV,77.0,22649.0,5.0,FISCAL ESTADUAL,1.0,67721.0,,,2019-09-24 17:41:50,,,HABG MOVEIS LTDA,LUCRO REAL,DEMAIS,1982-06-28T00:00:00.000,"31.01-2/00 Fabricação de móveis com predominância de madeira
",410000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,111,RS,"1.452.530,69"
740,60abc21ebda6ffc70490c634,1.0,0.0,14.0,1.0,9801116.0,0.0,13112002.0,0.0,3380021.0,4.6,,15.0,6.0,147154000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,161000.0,1.0,35.99999999999999,,3.0,3.0,6.0,0.0,1.0,1077.0,167.0,1.0,,,,1.0,87843660000112,serasa/SERASA-R1057457.txt,0.48693586698337293,Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,,,BASSO VINHOS E ESPUMANTES LTDA EM RECUPERACAO JUDICIAL,LUCRO PRESUMIDO,DEMAIS,1974-04-09T00:00:00.000,"11.12-7/00 Fabricação de vinho
",1800000.0,206-2 - Sociedade Empresária Limitada,ATIVA,RECUPERACAO JUDICIAL,79,RS,"22.542.914,50"
741,60abc21ebda6ffc70490c695,,,0.0,,0.0,,0.0,,0.0,0.0,,15.0,6.0,87128000.0,1.0,0.0,0.0,1.0,13.0,212000.0,1.0,0.0,0.0,1.0,6.0,6702000.0,1.0,35.99999999999999,,1.0,2.0,,0.0,0.0,1012.0,161.0,0.0,,,,1.0,94495637000140,serasa/SERASA-R13965617.txt,0.7389033942558747,Bom,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 30.000.000 até 100.000.000,de 100 até 500,MOVEIS CIVARDI LTDA,LUCRO PRESUMIDO,DEMAIS,1992-03-06T00:00:00.000,"31.01-2/00 Fabricação de móveis com predominância de madeira
",229000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,0,RS,-
742,60abc21ebda6ffc70490c6a8,,,12.0,0.0,0.0,1.0,12000000.0,1.0,12000000.0,0.0,,17.0,70.0,1012000.0,0.0,29.0,136500.0,1.0,41.0,3282500.0,0.0,82.0,141500.0,0.0,88.0,5163025.0,0.0,40.79999999999999,,0.0,2.0,,1.0,1.0,1743.0,286.0,1.0,,,,1.0,03591919000195,serasa/SERASA-R10590810.txt,0.48693586698337293,Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,,,"DI CANALLI COMERCIO, TRANSPORTES E EMPREENDIMENTOS LTDA",LUCRO REAL,DEMAIS,2000-01-13T00:00:00.000,"49.30-2/02 Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional
",1605215.0,206-2 - Sociedade Empresária Limitada,ATIVA,,27,RS,"248.716,66"
743,60abc21ebda6ffc70490c6b9,1.0,1.0,14.0,1.0,2156574.0,1.0,0.0,1.0,2156574.0,4.6,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,129.0,21.0,1.0,,,,0.0,84932748000112,serasa/SERASA-R1059194.txt,0.48693586698337293,Medio,,5.0,32657.87279814777,29473.2,101.0,CRED.CARTAO,FINANCIAMENT,20.0,745245.0,2.0,OUTRAS OPER,OUTRAS OPER,30.0,245.0,5.0,0.0,,,,,,EXECUCAO,1.0,0.0,,,2019-11-25 18:25:39,de 4.800.000 até 10.000.000,de 50 até 100,POLPA DE MADEIRAS LTDA EM RECUPERACAO JUDICIAL,LUCRO REAL,DEMAIS,1966-08-17T00:00:00.000,"70.20-4/00 Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica
",1089732.3,206-2 - Sociedade Empresária Limitada,ATIVA,,55,SC,"25.095.813,54"
744,60abc21ebda6ffc70490c779,1.0,0.0,14.0,1.0,4267032.0,1.0,0.0,1.0,4267032.0,4.6,,16.0,6.0,71119000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,18.0,19637000.0,0.0,18.0,5391000.0,1.0,38.39999999999999,,1.0,1.0,,0.0,0.0,1312.0,201.0,0.0,,,,1.0,13785854000172,serasa/SERASA-R10614110.txt,0.48693586698337293,Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,,,MICROINOX - FUNDICAO DE PRECISAO E USINAGEM LTDA.,,DEMAIS,2011-06-03T00:00:00.000,"25.99-3/99 Fabricação de outros produtos de metal não especificados anteriormente
",74059693.0,206-2 - Sociedade Empresária Limitada,ATIVA,,596,RS,"6.561.916,73"
745,60abc21ebda6ffc70490c80f,,,0.0,,0.0,,0.0,,0.0,0.0,,16.0,6.0,84000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,8000.0,0.0,12.0,7000.0,1.0,38.39999999999999,,0.0,1.0,,0.0,0.0,2459.0,384.0,0.0,,,,0.0,03252545000183,serasa/SERASA-R1404020.txt,0.7389033942558747,Bom,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 100.000.000 até 300.000.000,de 100 até 500,HERCOSUL ALIMENTOS LTDA,LUCRO REAL,DEMAIS,1999-06-18T00:00:00.000,"10.66-0/00 Fabricação de alimentos para animais
",4285000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,0,RS,-
746,60abc21ebda6ffc70490c818,,,0.0,,0.0,,0.0,,0.0,0.0,,16.0,62.0,155548000.0,1.0,6.0,1072986000.0,1.0,12.0,2991000.0,1.0,0.0,0.0,1.0,43.0,515000.0,1.0,38.39999999999999,,1.0,2.0,,0.0,0.0,856.0,125.0,1.0,,,,0.0,02575998000188,serasa/SERASA-R10635210.txt,0.48693586698337293,Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,,,INDUSTRIA E COMERCIO DE PLASTICOS CAJOVIL LTDA.,LUCRO REAL,DEMAIS,1998-05-26T00:00:00.000,"22.29-3/01 Fabricação de artefatos de material plástico para uso pessoal e doméstico
",500000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,0,SC,-
747,60abc21ebda6ffc70490c920,1.0,0.0,3.0,0.0,5500.0,0.0,122000.0,0.0,127000.0,2.4,,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,33.0,752000.0,1.0,33.0,45085.0,1.0,14.4,,0.0,13.0,,1.0,1.0,257.0,53.0,0.0,,,,0.0,90336215000170,serasa/SERASA-R10674716.txt,0.48693586698337293,Medio,,5.0,925013.3599495739,413980.8,37.0,EMPRES.CONTA,OUTRAS OPER,14.0,180931.0,5.0,EMPRESTIMO,TIT.DESCONTA,44.0,242442.0,5.0,0.0,DEV,DEV,24.0,119908.0,5.0,FISCAL ESTADUAL,5.0,0.0,74.0,,2019-09-24 17:41:50,de 30.000.000 até 100.000.000,de 50 até 100,ZANETTI ALDRIGHI & CIA LTDA,,DEMAIS,1985-06-20T00:00:00.000,,1500000.0,206-2 - Sociedade Empresária Limitada,INAPTA,,293,RS,"7.404.624,93"
748,60abc21ebda6ffc70490c926,,,14.0,1.0,2910994.0,1.0,2746463.0,1.0,5657457.0,4.6,,16.0,6.0,1216000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,18.0,18572000.0,1.0,18.0,925000.0,1.0,38.39999999999999,,3.0,6.0,11.0,0.0,1.0,462.0,81.0,0.0,,,,0.0,02734524000131,serasa/SERASA-R1338511.txt,0.48693586698337293,Medio,,2.0,2689.12708885244,9115.5,0.0,EMPRESTIMO,OUTRAS OPER,76.0,560366.0,5.0,OUTRAS OPER,OUTRAS OPER,,10365.0,1.0,0.0,,,,,,,,,,,2019-09-24 17:41:50,de 0 até 81.000,de 100 até 500,RICAPLAST INDUSTRIA E COMERCIO DE PLASTICOS EIRELI,LUCRO REAL,DEMAIS,1998-07-31T00:00:00.000,,80000.0,230-5 - Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),BAIXADA,,3,SC,"198.918,66"
749,60abc21ebda6ffc70490ca32,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,21.0,,0.0,0.0,75.0,11.0,0.0,,,,0.0,01944442000159,serasa/SERASA-R1412443.txt,0.48693586698337293,Medio,,5.0,3442.9116747311427,2744.4,177.0,EMPRESTIMO,EMPRESTIMO,,7963.0,1.0,DUPLICATA,OUTRAS OPER,22.0,10910.0,5.0,0.0,DEV,DEV,10.0,197133.0,5.0,,,,,,2019-09-24 17:41:50,,,SANTA RITA LATICINIOS LTDA.,,DEMAIS,1997-06-02T00:00:00.000,"10.52-0/00 Fabricação de laticínios
",1000000.0,206-2 - Sociedade Empresária Limitada,ATIVA,FALIDO,-,RS,
750,60abc21ebda6ffc70490ca4e,,,14.0,1.0,5112000.0,1.0,27600000.0,1.0,34700000.0,4.6,,14.0,35.0,35500.0,0.0,21.0,13500.0,0.0,21.0,30500.0,0.0,64.0,795500.0,0.0,57.0,1139000.0,0.0,33.599999999999994,,1.0,,,1.0,1.0,1066.0,172.0,0.0,,,,1.0,00214242000188,TxtPuro/00214242000188.txt,0.48693586698337293,Muito Ruim,,,,,,,,,,,,,,,,,,,,,,FISCAL,5.0,5.0,286.0,,2019-10-28 19:57:58,,,TEXTILFIO MALHAS LTDA,LUCRO PRESUMIDO,DEMAIS,1994-09-29T00:00:00.000,"13.30-8/00 Fabricação de tecidos de malha
",1200000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,0,SC,-
751,60abc21ebda6ffc70490ca5a,,,0.0,,,,,,,0.0,,14.0,7.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,108000.0,0.0,33.599999999999994,,3.0,,,0.0,1.0,284.0,39.0,1.0,,,,0.0,00448591000164,TxtPuro/00448591000164.txt,0.48693586698337293,Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,,,INDUSTRIA E COM DE GENEROS ALIMENTICIOS LIMOEIRO LTDA,,EPP,1995-02-14T00:00:00.000,"10.99-6/99 Fabricação de outros produtos alimentícios não especificados anteriormente
",169500.0,206-2 - Sociedade Empresária Limitada,ATIVA,,0,SC,-
752,60abc21ebda6ffc70490cabf,,,6.0,0.0,43000.0,1.0,6450000.0,1.0,6479000.0,3.0,,14.0,7.0,13000.0,0.0,21.0,902500.0,0.0,14.0,202500.0,0.0,7.0,1000.0,0.0,64.0,1602000.0,0.0,33.599999999999994,,0.0,,,1.0,1.0,1082.0,162.0,0.0,,,,0.0,03532453000157,TxtPuro/03532453000157.txt,0.48693586698337293,Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-05 12:12:29,,,PLASTICOS ZANOTTI LTDA,,DEMAIS,1999-11-18T00:00:00.000,"22.29-3/99 Fabricação de artefatos de material plástico para outros usos não especificados anteriormente
",2928000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,25,SC,"45.919.981,45"
753,60abc21ebda6ffc70490cadc,,,8.0,0.0,86000.0,0.0,650000.0,0.0,720000.0,3.4,,14.0,7.0,3500.0,0.0,21.0,21500.0,0.0,21.0,866500.0,0.0,7.0,1000.0,0.0,7.0,15000.0,0.0,33.599999999999994,,1.0,,,0.0,1.0,945.0,143.0,0.0,,,,1.0,04340373000162,TxtPuro/04340373000162.txt,0.48693586698337293,Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,,,EDROMANIA INDUSTRIA E COMERCIO LTDA,,EPP,2001-03-12T00:00:00.000,"13.51-1/00 Fabricação de artefatos têxteis para uso doméstico
",60000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,0,SC,-
754,60abc21ebda6ffc70490cafb,,,0.0,,,,,,,0.0,,14.0,28.0,19000.0,0.0,35.0,781000.0,0.0,42.0,432000.0,0.0,42.0,202000.0,0.0,57.0,1828000.0,0.0,33.599999999999994,,0.0,,,0.0,1.0,1878.0,295.0,0.0,,,,0.0,05108435000178,TxtPuro/05108435000178.txt,0.48693586698337293,Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 30.000.000 até 100.000.000,de 100 até 500,LIVE ROUPAS ESPORTIVAS LTDA.,,DEMAIS,2002-05-29T00:00:00.000,"14.12-6/01 Confecção de peças do vestuário, exceto roupas íntimas e as confeccionadas sob medida
",5702605.0,206-2 - Sociedade Empresária Limitada,ATIVA,,0,SC,-
755,60abc21ebda6ffc70490cb07,,,0.0,,,,,,,0.0,,13.0,23.0,1270000.0,0.0,7.0,33000.0,0.0,7.0,33000.0,0.0,0.0,0.0,0.0,38.0,962000.0,0.0,31.199999999999992,,1.0,,,0.0,0.0,2316.0,356.0,0.0,,,,0.0,05378317000180,TxtPuro/05378317000180.txt,0.48693586698337293,Muito Ruim,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,,,CRISTAL MASTER INDUSTRIA E COMERCIO LTDA,LUCRO REAL,DEMAIS,2002-11-01T00:00:00.000,"22.29-3/99 Fabricação de artefatos de material plástico para outros usos não especificados anteriormente
",5000000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,0,SC,-
756,60abc21ebda6ffc70490cb10,,,14.0,0.0,3100000.0,1.0,5847000.0,1.0,9100000.0,4.6,,14.0,14.0,16000.0,0.0,7.0,550000.0,0.0,21.0,32500.0,0.0,57.0,72500.0,0.0,78.0,110000.0,0.0,33.599999999999994,,0.0,,,1.0,1.0,1519.0,233.0,0.0,,,,1.0,05810004000159,TxtPuro/05810004000159.txt,0.48693586698337293,Muito Ruim,,5.0,513.0757254051297,2280.8,1.0,,,,,,,,,,,,,,,,,FISCAL,1.0,2.0,,,2019-09-24 17:41:50,de 10.000.000 até 30.000.000,de 100 até 500,HUVISPAN INDUSTRIA E COMERCIO DE FIOS LTDA,LUCRO REAL,DEMAIS,2003-08-12T00:00:00.000,"13.11-1/00 Preparação e fiação de fibras de algodão
",15000000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,0,SC,-
